sentence_index	tweet_id
234	848104358172602370
235	848888940497162241
236	847652610655928322
237	849995901200355328
238	848284839086366720
239	849159519225753602
240	849001259759616000
241	849256667690618882
242	847637754422771713
243	848648854337617920
244	849968646592110592
245	850570969634754560
246	847990017255501826
247	850374613288624128
248	848997472273936384
249	850522445731815424
250	850143624574763008
251	848526573594710018
252	848387582735941632
253	849713716803383296
254	848407119791616000
255	849787985352589312
256	849365027547164672
257	850521984349999105
258	849235486455377921
259	847704515168030720
260	849367506372505600
261	850164621247827968
262	849394261820923904
263	849840737122439168
264	848172897285832704
265	850079040690061312
266	850085118249234432
267	850409413441720320
268	850080961681379332
269	849150434367475712
270	847457248355811328
271	848399410698440704
272	847947877058052096
273	848684635953307648
274	849001297487552514
275	847634549970423808
276	850178806405050370
277	850758949947232257
278	850074930263859201
279	848080463214374912
280	850109868824563713
281	849800505366904832
282	847696457930989570
283	848613018179035136
284	849965110806409216
285	848653006707011584
286	847788602587312129
287	850184309315182592
288	849004048971956225
289	849934706296713217
290	849557013428305920
291	848156199769915392
292	850179691386249217
293	849588915279364096
294	847652971361869825
295	849960731965620224
296	849616236988305408
297	850503810443341825
298	848018513365282816
299	849965366675746816
300	850034962757816320
301	848506742904410113
302	848609176217559040
303	850112586737647621
304	849624059377852417
305	847936518899585025
306	848016063866576897
307	850829468801413120
308	849845547964006400
309	850199727593238529
310	847693215717249024
311	848963582314389505
312	849095858096394240
313	847724303902691330
314	848464376235520002
315	848394629162467328
316	848348672169578496
317	848099136263958529
318	847432833324810242
319	849659786463334401
320	848377839384760320
321	848877670389755904
322	848721914898124808
323	847549388843077633
324	848268569381089281
325	849487354414981120
326	850336004707934208
327	850730957145616385
328	849828636563841029
329	848530730162552833
330	849264683030806532
331	848995647780827136
332	847566791014363136
333	847930068055711745
334	847757170464571394
335	849333289261309953
336	850008916129964033
337	848565475743342594
338	847885285467836416
339	847874548045406209
340	850793087391612928
341	848759395215265792
342	847502739768655872
343	850508440938139648
344	848722896390426625
345	849416604915990528
346	849505452824162305
347	848835601529024515
348	850822673999573001
349	850533292201922569
350	848603602000252930
351	850146933893210116
352	848252702303936513
353	848551164790681600
354	850761437156962304
355	849560368875802625
356	849069941466820612
357	848776197588885504
358	849614391498637312
359	848644987193614341
360	849065843661176832
361	849293791462912000
362	848941658682998786
363	847909058803892224
364	849842121217417216
365	850725844310007808
366	847498662905307136
367	848363939448504325
368	848973191452258304
369	847943011665272832
370	849700412475064320
371	849032238872133633
372	850581975501086720
373	850445232789487616
374	849350649473114113
375	848237976106696704
376	849355590354776064
377	847961433073733632
378	848150285797085184
379	847572570752921601
380	850194514073366530
381	849992969356808193
382	850207365416665088
383	848806019073486849
384	850422898120687617
385	850741157713674241
386	847462071814049792
387	848926571796865025
388	848127959517061120
389	849352893400576000
390	847737809565761536
391	850497988724224001
392	849996366776590336
393	849872022414938113
394	850217104590594049
395	849310707107627011
396	847681656198619138
397	850582684342595584
398	848722141382033409
399	849590307817705474
400	848184054151360514
401	848596475873513473
402	850189686425272321
403	848817960261124096
404	849840078595661826
405	849568665204920321
406	849921326450069504
407	848914127288455172
408	848669679052886020
409	850769020483719171
410	848718962112290816
411	848409363769425920
412	849313538267127808
413	847874321582346241
414	850014813292032001
415	850452866422755328
416	847433298888372225
417	850131385591275520
418	850211169662935040
419	848190555322494976
420	847459588790026245
421	848678877174149120
422	848366493792448513
423	847933851326402561
424	850795142592159744
425	850425687320256512
426	848729850533826564
427	849344911673618434
428	848654873142808576
429	847955644929908736
430	849072294479765506
431	847470317815570433
432	848931906938732544
433	850065702811774976
434	849093450540736514
435	848034896312446977
436	849226242230542336
437	849029978155094018
438	848519904655552512
439	850366937699942404
440	849365325325926400
441	849809682483040256
442	847625561576841216
443	848473318512611330
444	850294405626040320
445	847641130862653440
446	849429963749117955
447	847670088341659648
448	848089418049179651
449	848951032956821504
450	848748716517453828
451	850401901426475008
452	849070218295083008
453	850392728475058176
454	849766716053884930
455	849352310425866241
456	848761265866424320
457	848022577645838336
458	849301588674039809
459	849161004030111745
460	848968095393873920
461	850442342930628608
462	847617030379290624
463	848590570289344513
464	849769794635214848
465	848295945569787904
466	849801969178779648
467	847927979300843521
468	848934197012115457
469	847464856852643842
470	850344938587947009
471	847806038300663808
472	849796982134554624
473	849992239552098304
474	848341504129105920
475	848490129295585280
476	850567408678993920
477	849045857798430721
478	849709971298291713
479	850727828215746560
480	847968395614195713
481	848629141092126721
482	850727161308872704
483	848542021220524034
484	848992179062272002
485	848173698397941763
486	848702818257051648
487	847407612983259136
488	848629719926923264
489	850779074226262017
490	848171005654605824
491	849389794887159812
492	848211342276177921
493	849411278116450305
494	847669442397978625
495	847429385611169792
496	847870399912325120
497	849100144675090437
498	847392014358335488
499	848454981023936512
500	850113727567409152
501	850446503655034880
502	847643366430883840
503	850415579068592131
504	850047159789596672
505	847703391081906177
506	849265366698258434
507	847516794898276352
508	848421288150519808
509	847444090828476416
510	849603893147447296
511	850766742968205313
512	847950590780989440
513	848281492027572225
514	847433340843991043
515	848854031309168641
516	850331185469435904
517	850173404141453313
518	850796170213511169
519	849531671439433728
520	850277183784235008
521	849159372446060544
522	849059615111335938
523	848964966455562244
524	847427171022852099
525	849723577616277504
526	849880637511172097
527	850452648331550720
528	850540099574132736
529	847561078351446016
530	848321690207703040
531	849102015301079040
532	850367290050621440
533	850159864932438020
534	849031429384286208
535	850830760634462212
536	847668116989460480
537	849651292989345792
538	848228832532365314
539	849835724908224512
540	847561636214743040
541	849161066923921408
542	848412547229171713
543	848011580172255235
544	849879203080265728
545	850465575172284417
546	849526051046920194
547	850838989850509314
548	848651035379994625
549	848809877866663937
550	848970788116074496
551	849839747237257216
552	849291941808394240
553	848907760309764099
554	850791984268759040
555	850253590836822016
556	849848827930607618
557	847607375087288321
558	847589415081787392
559	849710311041060865
560	849161113061261312
561	849088174110461957
562	847547509799096320
563	850120266491478016
564	847638370993831936
565	849351169562562561
566	849798504675508226
567	850318061496406017
568	849320349825196032
569	847555520915533824
570	848618030372241409
571	849471369905569792
572	849993250400346116
573	849439967164104712
574	847550491924074502
575	847661947159891972
576	847799130277675008
577	849099750385352705
578	850141435143782400
579	847511971444412416
580	848684094875725825
581	848933211375779840
582	848219944785465345
583	849303320946671616
584	847986514986487808
585	848761119078567936
586	848714121872904192
587	849772135061106689
588	850227061868314625
589	849523744179617793
590	850441227241738240
591	847424327255445507
592	848228010457223168
593	848677446899707904
594	847737721456009216
595	849626676615053314
596	849054930069405697
597	847812967286624256
598	848709868861222914
599	850131901490876417
600	847598705482113024
601	847934509823799296
602	847502563637288960
603	850236960442425347
604	847438004893442048
605	849693177313468416
606	847549745342107653
607	847964364871172096
608	849837696222728192
609	850741128366243840
610	849922597345046529
611	850512136128385024
612	848906770479239170
613	847938905454366720
614	849109988681428992
615	847937282250297344
616	850214629972127746
617	850092290479710210
618	850090914773032960
619	850386487355027456
620	849832625334353920
621	848602914121814017
622	848282267961012224
623	849657039198572545
624	850390232889536512
625	849247259879510019
626	848047193999192064
627	850204903360258048
628	850727085811396608
629	848678172526882816
630	848228111112065024
631	847600370591211520
632	849421449316192260
633	849728031975460864
634	848475918968344577
635	848743733667430402
636	849130645620105217
637	849350926301265920
638	849314419087691776
639	849606929836060672
640	848933911791095809
641	849024416499482624
642	849043735468023808
643	848338341615599616
644	847472536598102016
645	849037502719692800
646	850634119071621121
647	848072640862593024
648	847567587902799872
649	847410263787659264
650	850281076106731521
651	849836391815147522
652	847549028128759808
653	848704013621055488
654	848402325727318016
655	850042135005057024
656	848373221443289088
657	848594668115959809
658	848102860793544704
659	847545202940104704
660	850119196948168705
661	849255052896342017
662	850271915751034881
663	849835217401647105
664	848031733815676928
665	848464749557952513
666	849697191233032193
667	848934385776807937
668	850175245419937792
669	848395623208562688
670	849559676794658818
671	850018839857377280
672	849973331654848519
673	849467137886441472
674	847569756366540801
675	849664282753028098
676	849739201415335936
677	850203749926658048
678	850518402422722560
679	849827608950824960
680	850335430117609473
681	850341243414622208
682	849411991181680641
683	848921270162993152
684	850374596532596736
685	850708043675336704
686	849345607927988225
687	849668443502592000
688	850324394891202562
689	849142607783407616
690	850138322987081730
691	849109749597708288
692	850023080298762241
693	849016992598294530
694	847873499498778626
695	847641869030793216
696	850201749260337152
697	848495485425926144
698	848927616149094401
699	849783203841929217
700	850636539168043008
701	849646784104341504
702	848020916692852736
703	849804343121281025
704	850728927114833920
705	847662815414337536
706	849551862823038978
707	848674083059445762
708	850762980685996032
709	850313334503219201
710	848915641440624640
711	847847687730941952
712	849026673051828225
713	849376222144598018
714	849073225627832321
715	850750045456650240
716	849446980048883712
717	847423840724463617
718	848918065731469314
719	849808365454729216
720	848033793214697472
721	850083746711732224
722	849818133988864000
723	847823675365761026
724	849342420248645634
725	849351370872422400
726	847477628508483584
727	849738446415564801
728	848983291336118272
729	849063616485752832
730	848648745277378561
731	847430769718853632
732	850354681947856897
733	847824312874807296
734	848351784351350784
735	848634249775378433
736	849408396650582017
737	849823150389030912
738	847952289470009344
739	849899075700793344
740	848776273102946305
741	847850531473289217
742	847874262836928515
743	849646486308757505
744	849619927996739585
745	849014320822353920
746	848140273989431296
747	849373856548704256
748	849525027666046979
749	848421204293799936
750	848542549694349313
751	850844345972510720
752	849836299540418560
753	847808466781646848
754	849417208879099904
755	848730500642594818
756	848288198711275521
757	848560870422597632
758	848676524144250880
759	849758071563923456
760	848275628361232386
761	849464126367830017
762	850503768487714818
763	848705670379524097
764	849441439360708608
765	848652918605656064
766	850488320870297600
767	848815535949086720
768	850700565227110400
769	848489047144239105
770	850346704385781761
771	847564307994947584
772	847548134721019906
773	850357974472249346
774	848940647872688128
775	847529503651975168
776	850726376969732097
777	848998554437914626
778	848701694183706627
779	848608458966544385
780	848196871931691008
781	847791907707211776
782	848157734897819649
783	847510750897741824
784	847548294142275585
785	848661504354385920
786	849558082959151108
787	850711822730747907
788	848728365733478400
789	848372600682160128
790	850317767874138115
791	850406393530032129
792	848867822147178497
793	849699368085147648
794	848561893828698112
795	848605967583297536
796	848602847021326336
797	847988654085738496
798	850079950845739011
799	847859406612168705
800	848235958667530240
801	849010856318951426
802	847568720373325824
803	847587452143321089
804	848230996797530116
805	849460817057779713
806	850513033692631040
807	849473861343162368
808	848622497327071232
809	848595376957530112
810	850289791870672896
811	848013257889787904
812	848405152662999040
813	848035064088715264
814	849168159504576512
815	849995326564036609
816	850001941002305536
817	848523000047710208
818	849945225598574592
819	849561245481041921
820	849351467345620993
821	849396426106916867
822	849369943271407616
823	850758475974135808
824	847507345127157760
825	850396075533910016
826	849063859721830401
827	850579479885864960
828	850832572548431872
829	850518947661094912
830	847681719129866241
831	849903014131490816
832	850112968394231808
833	848551382915461122
834	850409371469324289
835	849115122538885121
836	848210054637469696
837	850795796895117312
838	849753311049732096
839	849464369641656320
840	848450748975394816
841	847543751702487040
842	850025999504887808
843	848934259935113217
844	849384682034782209
845	849819690088222720
846	848103372511207424
847	850786733033697280
848	847603482794246144
849	848311988795183104
850	849213608953344000
851	850315930798219264
852	847965354752184320
853	848335380420194304
854	850349539743547392
855	849890703845011456
856	848385305241583616
857	848993584166690816
858	849078485268271104
859	848817700243521536
860	849416021886853120
861	850157415437918209
862	847582016329613312
863	848210826364407808
864	850493026875170816
865	848794434422546433
866	850808920876732416
867	848310831184056320
868	848217956689612806
869	850564569109938176
870	848574246028808193
871	850825316406886401
872	849596670576738305
873	848329638413840384
874	850061785327697920
875	847420439144026112
876	848715698964766720
877	849979493062193153
878	849320676989308928
879	849383981602799616
880	847833662003564544
881	849141244664184832
882	848562594252079104
883	847462633858924545
884	847518745237106688
885	848531476719312897
886	848854366815567873
887	848316153734680577
888	850739798751031296
889	848891377370906626
890	849797938448609280
891	850015966750793728
892	849315056605155330
893	848166471633170432
894	849046574990856192
895	848288588785741826
896	850355088803725312
897	848492209657835521
898	849705332381278208
899	850539227121102848
900	850423820867575809
901	850005816514097152
902	850716381976940544
903	850437943084843008
904	847865203148677122
905	850026771269509120
906	849084315338199042
907	849620435499196416
908	848171420890923008
909	848526384838434816
910	850629643732439040
911	847834546976559104
912	849394500921421830
913	848630374225674240
914	849429670151979008
915	848172104587644929
916	848677627254669313
917	850289791895834624
918	848057000265121792
919	849361659529441280
920	847699263911895040
921	847714791216906240
922	847619400152645632
923	850316815779717120
924	849467263703027714
925	850206501411078145
926	850212717340221441
927	849579863996551168
928	849699053512396800
929	849270290790187008
930	848299368151121920
931	849587875112812544
932	848984616740560898
933	850015362783612928
934	849611782620684288
935	848161446848495616
936	848013467621707777
937	850346721154617344
938	848598526858862597
939	848925686760783872
940	848587562973368321
941	848308729846149121
942	850034111314055168
943	849726404572917760
944	850511922227273735
945	848640641881915392
946	848389050755166210
947	848904656524906498
948	850543744399155200
949	847700148918427648
950	847670369351680000
951	847528320849805312
952	849090703271636992
953	847579885627359232
954	848997749127303168
955	850005816526745600
956	848895760439549952
957	849386611439804418
958	848270049962065920
959	850107490654081024
960	848591363004223489
961	848009130707234816
962	850132572608901124
963	849839889864634368
964	848674695448858625
965	848563189851795456
966	848606701569880064
967	849729369970950145
968	848550275598168065
969	848196641240752128
970	849803722364338176
971	848007620753592321
972	850157876840738817
973	847432921417793540
974	848217646311059462
975	849279132387160065
976	848667988744077313
977	847519609267912704
978	850824368502394881
979	849772638377574400
980	849981804153065473
981	850709792720945152
982	847899160242212866
983	848881256528007169
984	850010824542388224
985	850371484342259713
986	849746595944030208
987	849583466878574592
988	850833847642189829
989	850208988595494912
990	850572970334588933
991	849287181252399104
992	848067565750329345
993	849289605585264640
994	848749253363195904
995	847413833111003136
996	849446975837794308
997	850624816122126336
998	848800570701881344
999	848320511629082624
1000	848612430980800513
1001	849426406979371008
1002	848538976159911939
1003	850137295390990336
1004	849097875560816640
1005	850091925587857408
1006	849316117772476416
1007	850730923591163904
1008	849373504239796229
1009	849327337527271426
1010	847402160396435457
1011	849688907486769152
1012	848464116209651712
1013	848447330600833026
1014	850100410673221632
1015	849165781304713216
1016	848447297063202816
1017	849767940769677313
1018	849668271527923714
1019	847586252568350720
1020	848972780418863104
1021	848981575870144513
1022	850319575640150016
1023	848736653678194688
1024	849019572090920960
1025	848588691224371202
1026	849796336228630528
1027	849636399003381761
1028	850005657159745536
1029	850311430284902403
1030	848534005876015104
1031	848287267579973634
1032	847631114852212737
1033	848221974858006529
1034	849605948343689216
1035	848168312907354112
1036	850163774036332545
1037	849093094045822976
1038	850033779934679040
1039	847476177258393600
1040	847787998594949120
1041	850451515865145344
1042	850726804813905920
1043	848155696445050884
1044	847867770062725120
1045	849099968489164804
1046	849879203092848641
1047	848369039738978304
1048	850054428518428673
1049	850051840632791040
1050	848088088484093954
1051	848212181141381120
1052	850824251062071301
1053	850703102797766658
1054	848712888781082624
1055	849016543803580417
1056	850572097910964225
1057	848618995078922240
1058	849456815704330240
1059	850344737252925445
1060	850345483839184897
1061	850609376863891456
1062	849388343670517760
1063	849428135041019904
1064	850369282349445120
1065	848340640081596417
1066	849256751593656320
1067	850074682816593922
1068	848220947228368896
1069	849404554651344902
1070	850158573065834503
1071	848658312497217540
1072	849832658884579328
1073	847593995240951809
1074	847855405258747904
1075	847625452541820929
1076	847429503039098881
1077	848185761212104705
1078	847447882479292417
1079	848196955826077697
1080	850410726258823168
1081	848008795145986053
1082	848036544648753152
1083	850538069526753281
1084	850168815560294405
1085	849305413908615168
1086	849589175334522880
1087	847820772869632001
1088	849825054594662400
1089	849834575689785344
1090	850100574255276033
1091	848250303182929921
1092	847713214154420224
1093	848858934442041344
1094	847428689344159745
1095	849545105778388992
1096	848724393735974912
1097	848700318418321408
1098	848330041096159232
1099	848955680258240519
1100	848033545725636608
1101	848456222508367872
1102	847486411351613441
1103	849386238138355713
1104	848868535191384064
1105	849307515259162625
1106	849612382443884544
1107	847490312071036932
1108	847565021013884928
1109	848326958287130624
1110	849410288277487617
1111	849299021785116672
1112	850297379395862528
1113	849825671186493440
1114	850198964238401539
1115	849771971487309824
1116	849626018121961472
1117	847948653033660418
1118	850031003334737920
1119	849509533902921728
1120	849047933974720512
1121	848766198359744512
1122	847645539076198404
1123	848924491413671936
1124	847426466350481408
1125	850419509123043329
1126	849769840806170624
1127	847746034579030016
1128	849275974088839170
1129	850086305241460738
1130	850089669056491520
1131	850008698025947136
1132	849830725318696960
1133	850216144095006721
1134	850088104585297922
1135	850257453790908417
1136	848741615548198912
1137	847948275533611008
1138	849575619335786497
1139	848861069326118912
1140	850094815471468544
1141	850114558069018625
1142	849986296219086848
1143	849734138881916929
1144	848318779369156609
1145	850765295920730112
1146	849404646930120704
1147	847484033197940736
1148	849657878055137280
1149	848078399625023489
1150	849094146807738368
1151	850605035784359936
1152	850841716143702016
1153	848933400094412800
1154	848125119985729536
1155	849753868862881793
1156	849260945868296192
1157	850359996139225088
1158	849027033762082816
1159	850172808546144256
1160	849320022648524801
1161	849991706909061120
1162	849428692866564096
1163	849850723747733505
1164	847602945923227652
1165	848721914893697024
1166	850451159345238016
1167	850551126378393600
1168	850596538099412994
1169	848349066429857792
1170	849802145339756544
1171	850753610619039744
1172	849879203088674816
1173	849885138024529921
1174	848120632055406592
1175	848370033759666181
1176	849897263753297920
1177	849455335081488385
1178	847926456751730691
1179	849990511515623424
1180	850584961816158208
1181	848735047268093952
1182	849473903298830336
1183	849954151085649922
1184	848435456538693632
1185	849298187118678016
1186	849475727804293120
1187	848919227532812289
1188	849354294302318592
1189	847600739710943232
1190	849331804469428228
1191	850349455857639424
1192	850062418642432001
1193	848217256244981761
1194	847929799641378824
1195	848756396275322880
1196	850176424019451904
1197	849702710941274113
1198	849836693792333824
1199	848501697160912896
1200	847462633859039232
1201	847975530112724992
1202	848237971908284417
1203	849475883001946112
1204	850503013512773632
1205	848422735202177025
1206	847622696896651265
1207	848881030039822337
1208	849003176548327425
1209	850766994609774594
1210	849366982067703809
1211	848306154543468544
1212	850378774046801922
1213	847887709766959104
1214	850565781268164608
1215	849141571794685953
1216	850532071667781632
1217	847556376565907456
1218	850803338262319104
1219	849045031503712257
1220	847635741165223937
1221	849357494556262400
1222	849665989830729728
1223	848700943382306816
1224	848758912882941952
1225	850377872279838720
1226	849778833376948224
1227	849715327424487426
1228	849668263151783936
1229	848378674021883904
1230	847782877345583108
1231	848150982047350784
1232	849813696448802816
1233	848015040464736256
1234	849835611674595328
1235	849068699952742400
1236	850071239280517121
1237	850535703905787904
1238	848375729628659718
1239	847875839911964672
1240	850455483651641344
1241	848704613423476739
1242	848618193950093312
1243	848054760540430336
1244	849431977031806976
1245	849975323949244416
1246	848207416399351808
1247	850337674049331200
1248	848939402134929408
1249	848730299307524096
1250	850605035788554241
1251	850374143539265538
1252	849966754956750849
1253	847543642638233600
1254	849621903488802817
1255	850191758407254016
1256	848663505037340672
1257	849563820754444289
1258	849715033819033600
1259	849620922013106176
1260	848479534487928832
1261	850531476068323329
1262	849817198688432128
1263	847531093276405760
1264	849587413747978241
1265	847416400020779011
1266	850518402431045632
1267	847983478331387904
1268	850399120628097024
1269	848930661239074818
1270	849936853801291776
1271	847597237450321920
1272	850585888753016833
1273	847600609687556097
1274	850467835881050112
1275	849983427340324864
1276	849752161810558976
1277	850134330005495809
1278	849871691089985536
1279	847647166453633024
1280	849734554118217732
1281	849741889943240704
1282	850559506593566720
1283	849350557173248000
1284	848333576886210561
1285	850818936870457345
1286	848425780275286017
1287	849683811428446215
1288	849066082728071168
1289	850446696605724672
1290	850446604335271939
1291	850668025846038528
1292	849715662952042496
1293	848097223648964608
1294	847966420075855872
1295	848010586126520321
1296	848497775516024832
1297	849404357548421120
1298	850148171204489216
1299	850699269212323841
1300	849128061928919040
1301	848769667078397952
1302	847595081574084608
1303	848148943624183808
1304	849075175987589121
1305	850025013864521728
1306	847812627547992064
1307	849388930873135105
1308	847513426884571136
1309	848877313865469953
1310	847911055296745472
1311	848178127599697920
1312	848009751451619328
1313	849475178337841152
1314	848316917093769216
1315	848957416691482624
1316	848333274896355329
1317	850163446846980098
1318	848647075961217024
1319	847548277335654407
1320	849247977109573632
1321	849901386749943808
1322	850256090629419008
1323	849800052356861953
1324	847617940555943936
1325	849883955226701824
1326	849112085845946371
1327	849440462092079105
1328	850432452761976837
1329	849597341665566721
1330	850012963633319937
1331	850554272110436352
1332	848194544109625344
1333	847833867486715904
1334	849652442203607040
1335	849808650667536385
1336	847626056525766657
1337	850357714442170369
1338	849879203076083712
1339	849787691734409216
1340	849834844125265920
1341	848223828706811906
1342	848628641974161408
1343	847900942817263619
1344	849826740704772097
1345	848880962909941760
1346	848535666841571329
1347	850781607564673024
1348	849035405563490306
1349	850431865554993152
1350	847580451854090241
1351	850432616314621960
1352	850210238510714881
1353	848044530620407808
1354	848062931027808256
1355	849664073046396928
1356	848077715970195456
1357	849330894280081408
1358	848421590152957953
1359	849963919619891201
1360	850135915456413696
1361	850422898108059649
1362	849302951831195654
1363	849609681307828224
1364	848720761485393922
1365	849857858275618817
1366	849755320096313344
1367	848691862739329024
1368	848624317655121922
1369	850494029317984256
1370	849123183982673921
1371	847677554181853184
1372	850354153486516225
1373	847582137956093952
1374	848370671306407936
1375	849805291063394305
1376	847852318250946560
1377	848238219401584643
1378	848088671475580928
1379	847641051162492929
1380	849392617662164993
1381	849046109444087808
1382	850547313755869184
1383	849999994815893504
1384	849742238074757123
1385	847754435778543616
1386	848247174211276801
1387	849417842223177728
1388	848772137494228992
1389	850054499800674304
1390	850096535148924928
1391	849276938749448192
1392	847575208982720512
1393	850825932990550017
1394	850028943906406400
1395	848932313765380096
1396	847578165966983168
1397	849068934838071296
1398	848058615105601536
1399	849693999401242624
1400	849559773255266306
1401	850230085982404609
1402	850787961969012736
1403	849826396801204224
1404	847557873907490816
1405	847664442791780352
1406	850192433702776832
1407	849697480644059137
1408	850076075317227520
1409	848570135610671104
1410	849349462459854848
1411	849299499914862592
1412	849235494869364737
1413	847837759825784832
1414	848984901970014210
1415	850753472190459905
1416	848011798267736064
1417	849037074896310272
1418	850225535154216965
1419	849733782374678529
1420	848919512749670400
1421	850046786492407808
1422	850507182663581697
1423	848655229671395328
1424	848660988442423301
1425	847964553640017920
1426	850167460812791810
1427	848158976411705344
1428	850437309740789760
1429	849421180876599296
1430	850705598392020992
1431	850038041385283585
1432	847911797688500225
1433	848322742982246401
1434	850212096574840832
1435	848754391410778112
1436	850438656116613120
1437	848979038307745794
1438	849148488222883840
1439	849327131997986818
1440	850536614090739712
1441	849377035818590209
1442	849250611120013312
1443	848964114990993414
1444	848993558992482304
1445	848163770472030208
1446	850057075132641280
1447	847643685177106432
1448	849095048599920641
1449	850390748784668672
1450	849410502178549760
1451	848204954372157440
1452	849131614516822016
1453	848268435129761792
1454	849104498333274113
1455	848424643614691328
1456	849415086569648133
1457	849980734596972544
1458	847409143883354112
1459	849213327972511744
1460	850275887773753344
1461	847409970190602240
1462	848920401963089920
1463	850400513103364099
1464	849907833395187712
1465	850348617013403648
1466	849774588758298624
1467	848029150090862592
1468	850322381604257792
1469	849115541948190720
1470	848632098088996865
1471	849084969666457601
1472	848314597669031936
1473	849285520308011008
1474	850368854526001153
1475	850837077252083712
1476	850823647090573314
1477	849590794327474176
1478	850788570134708224
1479	850055632279531521
1480	849674940454506496
1481	848145181316706304
1482	849301525772021762
1483	849052858083409920
1484	849358874490621959
1485	849200082343927808
1486	848990790756040706
1487	849051696269545474
1488	848750360684613633
1489	850495967103266816
1490	849284140386185217
1491	850659419121737729
1492	847681517786603520
1493	850076972889903105
1494	849268239796502528
1495	849440420170010624
1496	847419113735503872
