sentence_index	tweet_id
539	848228832532365314
540	849835724908224512
541	847561636214743040
542	849161066923921408
543	848412547229171713
544	848011580172255235
545	849879203080265728
546	850465575172284417
547	849526051046920194
548	850838989850509314
549	848651035379994625
550	848809877866663937
551	848970788116074496
552	849839747237257216
553	849291941808394240
554	848907760309764099
555	850791984268759040
556	850253590836822016
557	849848827930607618
558	847607375087288321
559	847589415081787392
560	849710311041060865
561	849161113061261312
562	849088174110461957
563	847547509799096320
564	850120266491478016
565	847638370993831936
566	849351169562562561
567	849798504675508226
568	850318061496406017
569	849320349825196032
570	847555520915533824
571	848618030372241409
572	849471369905569792
573	849993250400346116
574	849439967164104712
575	847550491924074502
576	847661947159891972
577	847799130277675008
578	849099750385352705
579	850141435143782400
580	847511971444412416
581	848684094875725825
582	848933211375779840
583	848219944785465345
584	849303320946671616
585	847986514986487808
586	848761119078567936
587	848714121872904192
588	849772135061106689
589	850227061868314625
590	849523744179617793
591	850441227241738240
592	847424327255445507
593	848228010457223168
594	848677446899707904
595	847737721456009216
596	849626676615053314
597	849054930069405697
598	847812967286624256
599	848709868861222914
600	850131901490876417
601	847598705482113024
602	847934509823799296
603	847502563637288960
604	850236960442425347
605	847438004893442048
606	849693177313468416
607	847549745342107653
608	847964364871172096
609	849837696222728192
610	850741128366243840
611	849922597345046529
612	850512136128385024
613	848906770479239170
614	847938905454366720
615	849109988681428992
616	847937282250297344
617	850214629972127746
618	850092290479710210
619	850090914773032960
620	850386487355027456
621	849832625334353920
622	848602914121814017
623	848282267961012224
624	849657039198572545
625	850390232889536512
626	849247259879510019
627	848047193999192064
628	850204903360258048
629	850727085811396608
630	848678172526882816
631	848228111112065024
632	847600370591211520
633	849421449316192260
634	849728031975460864
635	848475918968344577
636	848743733667430402
637	849130645620105217
638	849350926301265920
639	849314419087691776
640	849606929836060672
641	848933911791095809
642	849024416499482624
643	849043735468023808
644	848338341615599616
645	847472536598102016
646	849037502719692800
647	850634119071621121
648	848072640862593024
649	847567587902799872
650	847410263787659264
651	850281076106731521
652	849836391815147522
653	847549028128759808
654	848704013621055488
655	848402325727318016
656	850042135005057024
657	848373221443289088
658	848594668115959809
659	848102860793544704
660	847545202940104704
661	850119196948168705
662	849255052896342017
663	850271915751034881
664	849835217401647105
665	848031733815676928
666	848464749557952513
667	849697191233032193
668	848934385776807937
669	850175245419937792
670	848395623208562688
671	849559676794658818
672	850018839857377280
673	849973331654848519
674	849467137886441472
675	847569756366540801
676	849664282753028098
677	849739201415335936
678	850203749926658048
679	850518402422722560
680	849827608950824960
681	850335430117609473
682	850341243414622208
683	849411991181680641
684	848921270162993152
685	850374596532596736
686	850708043675336704
687	849345607927988225
688	849668443502592000
689	850324394891202562
690	849142607783407616
691	850138322987081730
692	849109749597708288
693	850023080298762241
694	849016992598294530
695	847873499498778626
696	847641869030793216
697	850201749260337152
698	848495485425926144
699	848927616149094401
700	849783203841929217
701	850636539168043008
702	849646784104341504
703	848020916692852736
704	849804343121281025
705	850728927114833920
706	847662815414337536
707	849551862823038978
708	848674083059445762
709	850762980685996032
710	850313334503219201
711	848915641440624640
712	847847687730941952
713	849026673051828225
714	849376222144598018
715	849073225627832321
716	850750045456650240
717	849446980048883712
718	847423840724463617
719	848918065731469314
720	849808365454729216
721	848033793214697472
722	850083746711732224
723	849818133988864000
724	847823675365761026
725	849342420248645634
726	849351370872422400
727	847477628508483584
728	849738446415564801
729	848983291336118272
730	849063616485752832
731	848648745277378561
732	847430769718853632
733	850354681947856897
734	847824312874807296
735	848351784351350784
736	848634249775378433
737	849408396650582017
738	849823150389030912
739	847952289470009344
740	849899075700793344
741	848776273102946305
742	847850531473289217
743	847874262836928515
744	849646486308757505
745	849619927996739585
746	849014320822353920
747	848140273989431296
748	849373856548704256
749	849525027666046979
750	848421204293799936
751	848542549694349313
752	850844345972510720
753	849836299540418560
754	847808466781646848
755	849417208879099904
756	848730500642594818
757	848288198711275521
758	848560870422597632
759	848676524144250880
760	849758071563923456
761	848275628361232386
762	849464126367830017
763	850503768487714818
764	848705670379524097
765	849441439360708608
766	848652918605656064
767	850488320870297600
768	848815535949086720
769	850700565227110400
770	848489047144239105
771	850346704385781761
772	847564307994947584
773	847548134721019906
774	850357974472249346
775	848940647872688128
776	847529503651975168
777	850726376969732097
778	848998554437914626
779	848701694183706627
780	848608458966544385
781	848196871931691008
782	847791907707211776
783	848157734897819649
784	847510750897741824
785	847548294142275585
786	848661504354385920
787	849558082959151108
788	850711822730747907
789	848728365733478400
790	848372600682160128
791	850317767874138115
792	850406393530032129
793	848867822147178497
794	849699368085147648
795	848561893828698112
796	848605967583297536
797	848602847021326336
798	847988654085738496
799	850079950845739011
800	847859406612168705
801	848235958667530240
802	849010856318951426
803	847568720373325824
804	847587452143321089
805	848230996797530116
806	849460817057779713
807	850513033692631040
808	849473861343162368
809	848622497327071232
810	848595376957530112
811	850289791870672896
812	848013257889787904
813	848405152662999040
814	848035064088715264
815	849168159504576512
816	849995326564036609
817	850001941002305536
818	848523000047710208
819	849945225598574592
820	849561245481041921
821	849351467345620993
822	849396426106916867
823	849369943271407616
824	850758475974135808
825	847507345127157760
826	850396075533910016
827	849063859721830401
828	850579479885864960
829	850832572548431872
830	850518947661094912
831	847681719129866241
832	849903014131490816
833	850112968394231808
834	848551382915461122
835	850409371469324289
836	849115122538885121
837	848210054637469696
838	850795796895117312
839	849753311049732096
840	849464369641656320
841	848450748975394816
842	847543751702487040
843	850025999504887808
844	848934259935113217
845	849384682034782209
846	849819690088222720
847	848103372511207424
848	850786733033697280
849	847603482794246144
850	848311988795183104
851	849213608953344000
852	850315930798219264
853	847965354752184320
854	848335380420194304
855	850349539743547392
856	849890703845011456
857	848385305241583616
858	848993584166690816
859	849078485268271104
860	848817700243521536
861	849416021886853120
862	850157415437918209
863	847582016329613312
864	848210826364407808
865	850493026875170816
866	848794434422546433
867	850808920876732416
868	848310831184056320
869	848217956689612806
870	850564569109938176
871	848574246028808193
872	850825316406886401
873	849596670576738305
874	848329638413840384
875	850061785327697920
876	847420439144026112
877	848715698964766720
878	849979493062193153
879	849320676989308928
880	849383981602799616
881	847833662003564544
882	849141244664184832
883	848562594252079104
884	847462633858924545
885	847518745237106688
886	848531476719312897
887	848854366815567873
888	848316153734680577
889	850739798751031296
890	848891377370906626
891	849797938448609280
892	850015966750793728
893	849315056605155330
894	848166471633170432
895	849046574990856192
896	848288588785741826
897	850355088803725312
898	848492209657835521
899	849705332381278208
900	850539227121102848
901	850423820867575809
902	850005816514097152
903	850716381976940544
904	850437943084843008
905	847865203148677122
906	850026771269509120
907	849084315338199042
908	849620435499196416
909	848171420890923008
910	848526384838434816
911	850629643732439040
912	847834546976559104
913	849394500921421830
914	848630374225674240
915	849429670151979008
916	848172104587644929
917	848677627254669313
918	850289791895834624
919	848057000265121792
920	849361659529441280
921	847699263911895040
922	847714791216906240
923	847619400152645632
924	850316815779717120
925	849467263703027714
926	850206501411078145
927	850212717340221441
928	849579863996551168
929	849699053512396800
930	849270290790187008
931	848299368151121920
932	849587875112812544
933	848984616740560898
934	850015362783612928
935	849611782620684288
936	848161446848495616
937	848013467621707777
938	850346721154617344
939	848598526858862597
940	848925686760783872
941	848587562973368321
942	848308729846149121
943	850034111314055168
944	849726404572917760
945	850511922227273735
946	848640641881915392
947	848389050755166210
948	848904656524906498
949	850543744399155200
950	847700148918427648
951	847670369351680000
952	847528320849805312
953	849090703271636992
954	847579885627359232
955	848997749127303168
956	850005816526745600
957	848895760439549952
958	849386611439804418
959	848270049962065920
960	850107490654081024
961	848591363004223489
962	848009130707234816
963	850132572608901124
964	849839889864634368
965	848674695448858625
966	848563189851795456
967	848606701569880064
968	849729369970950145
969	848550275598168065
970	848196641240752128
971	849803722364338176
972	848007620753592321
973	850157876840738817
974	847432921417793540
975	848217646311059462
976	849279132387160065
977	848667988744077313
978	847519609267912704
979	850824368502394881
980	849772638377574400
981	849981804153065473
982	850709792720945152
983	847899160242212866
984	848881256528007169
985	850010824542388224
986	850371484342259713
987	849746595944030208
988	849583466878574592
989	850833847642189829
990	850208988595494912
991	850572970334588933
992	849287181252399104
993	848067565750329345
994	849289605585264640
995	848749253363195904
996	847413833111003136
997	849446975837794308
998	850624816122126336
999	848800570701881344
1000	848320511629082624
1001	848612430980800513
1002	849426406979371008
1003	848538976159911939
1004	850137295390990336
1005	849097875560816640
1006	850091925587857408
1007	849316117772476416
1008	850730923591163904
1009	849373504239796229
1010	849327337527271426
1011	847402160396435457
1012	849688907486769152
1013	848464116209651712
1014	848447330600833026
1015	850100410673221632
1016	849165781304713216
1017	848447297063202816
1018	849767940769677313
1019	849668271527923714
1020	847586252568350720
1021	848972780418863104
1022	848981575870144513
1023	850319575640150016
1024	848736653678194688
1025	849019572090920960
1026	848588691224371202
1027	849796336228630528
1028	849636399003381761
1029	850005657159745536
1030	850311430284902403
1031	848534005876015104
1032	848287267579973634
1033	847631114852212737
1034	848221974858006529
1035	849605948343689216
1036	848168312907354112
1037	850163774036332545
1038	849093094045822976
1039	850033779934679040
1040	847476177258393600
1041	847787998594949120
1042	850451515865145344
1043	850726804813905920
1044	848155696445050884
1045	847867770062725120
1046	849099968489164804
1047	849879203092848641
1048	848369039738978304
1049	850054428518428673
1050	850051840632791040
1051	848088088484093954
1052	848212181141381120
1053	850824251062071301
1054	850703102797766658
1055	848712888781082624
1056	849016543803580417
1057	850572097910964225
1058	848618995078922240
1059	849456815704330240
1060	850344737252925445
1061	850345483839184897
1062	850609376863891456
1063	849388343670517760
1064	849428135041019904
1065	850369282349445120
1066	848340640081596417
1067	849256751593656320
1068	850074682816593922
1069	848220947228368896
1070	849404554651344902
1071	850158573065834503
1072	848658312497217540
1073	849832658884579328
1074	847593995240951809
1075	847855405258747904
1076	847625452541820929
1077	847429503039098881
1078	848185761212104705
1079	847447882479292417
1080	848196955826077697
1081	850410726258823168
1082	848008795145986053
1083	848036544648753152
1084	850538069526753281
1085	850168815560294405
1086	849305413908615168
1087	849589175334522880
1088	847820772869632001
1089	849825054594662400
1090	849834575689785344
1091	850100574255276033
1092	848250303182929921
1093	847713214154420224
1094	848858934442041344
1095	847428689344159745
1096	849545105778388992
1097	848724393735974912
1098	848700318418321408
1099	848330041096159232
1100	848955680258240519
1101	848033545725636608
1102	848456222508367872
1103	847486411351613441
1104	849386238138355713
1105	848868535191384064
1106	849307515259162625
1107	849612382443884544
1108	847490312071036932
1109	847565021013884928
1110	848326958287130624
1111	849410288277487617
1112	849299021785116672
1113	850297379395862528
1114	849825671186493440
1115	850198964238401539
1116	849771971487309824
1117	849626018121961472
1118	847948653033660418
1119	850031003334737920
1120	849509533902921728
1121	849047933974720512
1122	848766198359744512
1123	847645539076198404
1124	848924491413671936
1125	847426466350481408
1126	850419509123043329
1127	849769840806170624
1128	847746034579030016
1129	849275974088839170
1130	850086305241460738
1131	850089669056491520
1132	850008698025947136
1133	849830725318696960
1134	850216144095006721
1135	850088104585297922
1136	850257453790908417
1137	848741615548198912
1138	847948275533611008
1139	849575619335786497
1140	848861069326118912
1141	850094815471468544
1142	850114558069018625
1143	849986296219086848
1144	849734138881916929
1145	848318779369156609
1146	850765295920730112
1147	849404646930120704
1148	847484033197940736
1149	849657878055137280
1150	848078399625023489
1151	849094146807738368
1152	850605035784359936
1153	850841716143702016
1154	848933400094412800
1155	848125119985729536
1156	849753868862881793
1157	849260945868296192
1158	850359996139225088
1159	849027033762082816
1160	850172808546144256
1161	849320022648524801
1162	849991706909061120
1163	849428692866564096
1164	849850723747733505
1165	847602945923227652
1166	848721914893697024
1167	850451159345238016
1168	850551126378393600
1169	850596538099412994
1170	848349066429857792
1171	849802145339756544
1172	850753610619039744
1173	849879203088674816
1174	849885138024529921
1175	848120632055406592
1176	848370033759666181
1177	849897263753297920
1178	849455335081488385
1179	847926456751730691
1180	849990511515623424
1181	850584961816158208
1182	848735047268093952
1183	849473903298830336
1184	849954151085649922
1185	848435456538693632
1186	849298187118678016
1187	849475727804293120
1188	848919227532812289
1189	849354294302318592
1190	847600739710943232
1191	849331804469428228
1192	850349455857639424
1193	850062418642432001
1194	848217256244981761
1195	847929799641378824
1196	848756396275322880
1197	850176424019451904
1198	849702710941274113
1199	849836693792333824
1200	848501697160912896
1201	847462633859039232
1202	847975530112724992
1203	848237971908284417
1204	849475883001946112
1205	850503013512773632
1206	848422735202177025
1207	847622696896651265
1208	848881030039822337
1209	849003176548327425
1210	850766994609774594
1211	849366982067703809
1212	848306154543468544
1213	850378774046801922
1214	847887709766959104
1215	850565781268164608
1216	849141571794685953
1217	850532071667781632
1218	847556376565907456
1219	850803338262319104
1220	849045031503712257
1221	847635741165223937
1222	849357494556262400
1223	849665989830729728
1224	848700943382306816
1225	848758912882941952
1226	850377872279838720
1227	849778833376948224
1228	849715327424487426
1229	849668263151783936
1230	848378674021883904
1231	847782877345583108
1232	848150982047350784
1233	849813696448802816
1234	848015040464736256
1235	849835611674595328
1236	849068699952742400
1237	850071239280517121
1238	850535703905787904
1239	848375729628659718
1240	847875839911964672
1241	850455483651641344
1242	848704613423476739
1243	848618193950093312
1244	848054760540430336
1245	849431977031806976
1246	849975323949244416
1247	848207416399351808
1248	850337674049331200
1249	848939402134929408
1250	848730299307524096
1251	850605035788554241
1252	850374143539265538
1253	849966754956750849
1254	847543642638233600
1255	849621903488802817
1256	850191758407254016
1257	848663505037340672
1258	849563820754444289
1259	849715033819033600
1260	849620922013106176
1261	848479534487928832
1262	850531476068323329
1263	849817198688432128
1264	847531093276405760
1265	849587413747978241
1266	847416400020779011
1267	850518402431045632
1268	847983478331387904
1269	850399120628097024
1270	848930661239074818
1271	849936853801291776
1272	847597237450321920
1273	850585888753016833
1274	847600609687556097
1275	850467835881050112
1276	849983427340324864
1277	849752161810558976
1278	850134330005495809
1279	849871691089985536
1280	847647166453633024
1281	849734554118217732
1282	849741889943240704
1283	850559506593566720
1284	849350557173248000
1285	848333576886210561
1286	850818936870457345
1287	848425780275286017
1288	849683811428446215
1289	849066082728071168
1290	850446696605724672
1291	850446604335271939
1292	850668025846038528
1293	849715662952042496
1294	848097223648964608
1295	847966420075855872
1296	848010586126520321
1297	848497775516024832
1298	849404357548421120
1299	850148171204489216
1300	850699269212323841
1301	849128061928919040
1302	848769667078397952
1303	847595081574084608
1304	848148943624183808
1305	849075175987589121
1306	850025013864521728
1307	847812627547992064
1308	849388930873135105
1309	847513426884571136
1310	848877313865469953
1311	847911055296745472
1312	848178127599697920
1313	848009751451619328
1314	849475178337841152
1315	848316917093769216
1316	848957416691482624
1317	848333274896355329
1318	850163446846980098
1319	848647075961217024
1320	847548277335654407
1321	849247977109573632
1322	849901386749943808
1323	850256090629419008
1324	849800052356861953
1325	847617940555943936
1326	849883955226701824
1327	849112085845946371
1328	849440462092079105
1329	850432452761976837
1330	849597341665566721
1331	850012963633319937
1332	850554272110436352
1333	848194544109625344
1334	847833867486715904
1335	849652442203607040
1336	849808650667536385
1337	847626056525766657
1338	850357714442170369
1339	849879203076083712
1340	849787691734409216
1341	849834844125265920
1342	848223828706811906
1343	848628641974161408
1344	847900942817263619
1345	849826740704772097
1346	848880962909941760
1347	848535666841571329
1348	850781607564673024
1349	849035405563490306
1350	850431865554993152
1351	847580451854090241
1352	850432616314621960
1353	850210238510714881
1354	848044530620407808
1355	848062931027808256
1356	849664073046396928
1357	848077715970195456
1358	849330894280081408
1359	848421590152957953
1360	849963919619891201
1361	850135915456413696
1362	850422898108059649
1363	849302951831195654
1364	849609681307828224
1365	848720761485393922
1366	849857858275618817
1367	849755320096313344
1368	848691862739329024
1369	848624317655121922
1370	850494029317984256
1371	849123183982673921
1372	847677554181853184
1373	850354153486516225
1374	847582137956093952
1375	848370671306407936
1376	849805291063394305
1377	847852318250946560
1378	848238219401584643
1379	848088671475580928
1380	847641051162492929
1381	849392617662164993
1382	849046109444087808
1383	850547313755869184
1384	849999994815893504
1385	849742238074757123
1386	847754435778543616
1387	848247174211276801
1388	849417842223177728
1389	848772137494228992
1390	850054499800674304
1391	850096535148924928
1392	849276938749448192
1393	847575208982720512
1394	850825932990550017
1395	850028943906406400
1396	848932313765380096
1397	847578165966983168
1398	849068934838071296
1399	848058615105601536
1400	849693999401242624
1401	849559773255266306
1402	850230085982404609
1403	850787961969012736
1404	849826396801204224
1405	847557873907490816
1406	847664442791780352
1407	850192433702776832
1408	849697480644059137
1409	850076075317227520
1410	848570135610671104
1411	849349462459854848
1412	849299499914862592
1413	849235494869364737
1414	847837759825784832
1415	848984901970014210
1416	850753472190459905
1417	848011798267736064
1418	849037074896310272
1419	850225535154216965
1420	849733782374678529
1421	848919512749670400
1422	850046786492407808
1423	850507182663581697
1424	848655229671395328
1425	848660988442423301
1426	847964553640017920
1427	850167460812791810
1428	848158976411705344
1429	850437309740789760
1430	849421180876599296
1431	850705598392020992
1432	850038041385283585
1433	847911797688500225
1434	848322742982246401
1435	850212096574840832
1436	848754391410778112
1437	850438656116613120
1438	848979038307745794
1439	849148488222883840
1440	849327131997986818
1441	850536614090739712
1442	849377035818590209
1443	849250611120013312
1444	848964114990993414
1445	848993558992482304
1446	848163770472030208
1447	850057075132641280
1448	847643685177106432
1449	849095048599920641
1450	850390748784668672
1451	849410502178549760
1452	848204954372157440
1453	849131614516822016
1454	848268435129761792
1455	849104498333274113
1456	848424643614691328
1457	849415086569648133
1458	849980734596972544
1459	847409143883354112
1460	849213327972511744
1461	850275887773753344
1462	847409970190602240
1463	848920401963089920
1464	850400513103364099
1465	849907833395187712
1466	850348617013403648
1467	849774588758298624
1468	848029150090862592
1469	850322381604257792
1470	849115541948190720
1471	848632098088996865
1472	849084969666457601
1473	848314597669031936
1474	849285520308011008
1475	850368854526001153
1476	850837077252083712
1477	850823647090573314
1478	849590794327474176
1479	850788570134708224
1480	850055632279531521
1481	849674940454506496
1482	848145181316706304
1483	849301525772021762
1484	849052858083409920
1485	849358874490621959
1486	849200082343927808
1487	848990790756040706
1488	849051696269545474
1489	848750360684613633
1490	850495967103266816
1491	849284140386185217
1492	850659419121737729
1493	847681517786603520
1494	850076972889903105
1495	849268239796502528
1496	849440420170010624
1497	847419113735503872
